Institution,STEM,Department,Website_Type,Subset,OutsideDoc,URL,Date_Collected,Scraper,Time_to_Scrape,Notes
UC Berkeley,Y,Psychology,About,,,https://psychology.berkeley.edu/about,1/22/2025,Keya,1:37,
UC Berkeley,Y,Psychology,Courses/Curriculum,,,https://psychology.berkeley.edu/students/undergraduate-program/enrollment-course-information,1/22/2025,Keya,1:37,
UC Berkeley,N,Chicanx Latinx Studies,,,,,,,,
UC Berkeley,N,"Chinese Studies, Center for",,,,,,,,
UC Berkeley,N,City and Regional Planning,,,,,,,,
UC Berkeley,N,College Writing Programs,,,,,,,,
UC Berkeley,N,Comparative Literature,,,,,,,,
UC Berkeley,N,Computational Social Science,,,,,,,,
UC Berkeley,N,Conservation Resource Studies,,,,,,,,
UC Berkeley,N,Creative Writing,,,,,,,,
UC Berkeley,N,"Critical Theory, The Program in",,,,,,,,
UC Berkeley,N,Dance,,,,,,,,
UC Berkeley,N,Demography,,,,,,,,
UC Berkeley,N,Development Practice,,,,,,,,
UC Berkeley,N,Disability Studies,,,,,,,,
UC Berkeley,N,Dutch Studies,,,,,,,,
UCSB,Y,Physics,Home/Landing,,,https://www.physics.ucsb.edu/,2/8/2025,Keya,1:21.76,
UCSB,Y,Physics,Undergrad education,,,https://www.physics.ucsb.edu/academics/undergraduate,2/8/2025,Keya,1:21.76,
UCSB,Y,Physics,Prospective students,,,https://www.physics.ucsb.edu/academics/undergraduate/prospective,2/8/2025,Keya,1:21.76,
UCSB,Y,Physics,Advising,,,https://www.physics.ucsb.edu/academics/undergraduate/advising,2/8/2025,Keya,1:21.76,
UCSB,Y,Physics,Research,,,https://www.physics.ucsb.edu/research,2/8/2025,Keya,1:21.76,
UCSB,Y,Physics,Undergraduate Research,,,https://www.physics.ucsb.edu/node/876,2/8/2025,Keya,1:21.76,
UCSB,Y,Physics,DEI/JEDI,,,https://www.physics.ucsb.edu/about/diversity,2/8/2025,Keya,1:21.76,
UCSB,Y,Physics,Chair’s Message,,,,2/8/2025,Keya,1:21.76,
UCSB,Y,Physics,About,,,https://www.physics.ucsb.edu/about,2/8/2025,Keya,1:21.76,
UCSB,Y,Physics,Courses/Curriculum,,,https://www.physics.ucsb.edu/academics/undergraduate/courses,2/8/2025,Keya,1:21.76,
,,,,,,,,,,
UCSB,Y,Chemistry and Biochemistry,Home/Landing,,,https://www.chem.ucsb.edu/,2/8/2025,Keya,2:23.03,
UCSB,Y,Chemistry and Biochemistry,Undergrad education,,,https://undergrad.chem.ucsb.edu/,2/8/2025,Keya,2:23.03,
UCSB,Y,Chemistry and Biochemistry,Prospective students,,,https://undergrad.chem.ucsb.edu/prospective,2/8/2025,Keya,2:23.03,
UCSB,Y,Chemistry and Biochemistry,Advising,,,https://undergrad.chem.ucsb.edu/current/advising,2/8/2025,Keya,2:23.03,
UCSB,Y,Chemistry and Biochemistry,Research,,,https://www.chem.ucsb.edu/research,2/8/2025,Keya,2:23.03,
UCSB,Y,Chemistry and Biochemistry,Undergraduate Research,,,https://undergrad.chem.ucsb.edu/opportunities/research,2/8/2025,Keya,2:23.03,
UCSB,Y,Chemistry and Biochemistry,DEI/JEDI,,,https://www.chem.ucsb.edu/about/inclusion,2/8/2025,Keya,2:23.03,
UCSB,Y,Chemistry and Biochemistry,Chair’s Message,,,,2/8/2025,Keya,2:23.03,
UCSB,Y,Chemistry and Biochemistry,About,,,https://www.chem.ucsb.edu/about,2/8/2025,Keya,2:23.03,
UCSB,Y,Chemistry and Biochemistry,Courses/Curriculum,,,,2/8/2025,Keya,2:23.03,
,,,,,,,,,,
UCSB,Y,EEMB,Home/Landing,,,https://www.eemb.ucsb.edu/,2/8/2025,Keya,2:26.60,
UCSB,Y,EEMB,Undergrad education,,,https://undergrad.biology.ucsb.edu/,2/8/2025,Keya,2:26.60,
UCSB,Y,EEMB,Prospective students,,,https://undergrad.biology.ucsb.edu/prospective,2/8/2025,Keya,2:26.60,
UCSB,Y,EEMB,Advising,,,https://undergrad.biology.ucsb.edu/current/academic-advising,2/8/2025,Keya,2:26.60,
UCSB,Y,EEMB,Research,,,https://www.eemb.ucsb.edu/research,2/8/2025,Keya,2:26.60,
UCSB,Y,EEMB,Undergraduate Research,,,https://undergrad.biology.ucsb.edu/research,2/8/2025,Keya,2:26.60,
UCSB,Y,EEMB,DEI/JEDI,,,https://diversity.eemb.ucsb.edu/,2/8/2025,Keya,2:26.60,
UCSB,Y,EEMB,Chair’s Message,,,,2/8/2025,Keya,2:26.60,
UCSB,Y,EEMB,About,,,https://www.eemb.ucsb.edu/about,2/8/2025,Keya,2:26.60,
UCSB,Y,EEMB,Courses/Curriculum,,,https://undergrad.biology.ucsb.edu/courses,2/8/2025,Keya,2:26.60,
,,,,,,,,,,
UCSB,Y,MCDB,Home/Landing,,,https://www.mcdb.ucsb.edu/,2/8/2025,Keya,1:52.42,
UCSB,Y,MCDB,Undergrad education,,,https://undergrad.biology.ucsb.edu/,2/8/2025,Keya,1:52.42,
UCSB,Y,MCDB,Prospective students,,,https://undergrad.biology.ucsb.edu/prospective,2/8/2025,Keya,1:52.42,
UCSB,Y,MCDB,Advising,,,https://undergrad.biology.ucsb.edu/current/academic-advising,2/8/2025,Keya,1:52.42,
UCSB,Y,MCDB,Research,,,https://www.mcdb.ucsb.edu/research,2/8/2025,Keya,1:52.42,
UCSB,Y,MCDB,Undergraduate Research,,,https://undergrad.biology.ucsb.edu/research,2/8/2025,Keya,1:52.42,
UCSB,Y,MCDB,DEI/JEDI,,,https://diversity.mcdb.ucsb.edu/,2/8/2025,Keya,1:52.42,
UCSB,Y,MCDB,Chair’s Message,,,,2/8/2025,Keya,1:52.42,
UCSB,Y,MCDB,About,,,https://www.mcdb.ucsb.edu/about,2/8/2025,Keya,1:52.42,
UCSB,Y,MCDB,Courses/Curriculum,,,https://undergrad.biology.ucsb.edu/courses,2/8/2025,Keya,1:52.42,
,,,,,,,,,,
UCSB,Y,Statistics and Applied Probabilty,Home/Landing,,,https://www.pstat.ucsb.edu/,2/8/2025,Keya,1:51.61,
UCSB,Y,Statistics and Applied Probabilty,Undergrad education,,,https://www.pstat.ucsb.edu/undergrad,2/8/2025,Keya,1:51.61,
UCSB,Y,Statistics and Applied Probabilty,Prospective students,,,,2/8/2025,Keya,1:51.61,
UCSB,Y,Statistics and Applied Probabilty,Advising,,,https://www.pstat.ucsb.edu/undergrad/advising,2/8/2025,Keya,1:51.61,
UCSB,Y,Statistics and Applied Probabilty,Research,,,https://www.pstat.ucsb.edu/about/research,2/8/2025,Keya,1:51.61,
UCSB,Y,Statistics and Applied Probabilty,Undergraduate Research,,,https://www.pstat.ucsb.edu/undergrad/research,2/8/2025,Keya,1:51.61,
UCSB,Y,Statistics and Applied Probabilty,DEI/JEDI,,,https://www.pstat.ucsb.edu/about/dei,2/8/2025,Keya,1:51.61,
UCSB,Y,Statistics and Applied Probabilty,Chair’s Message,,,,2/8/2025,Keya,1:51.61,
UCSB,Y,Statistics and Applied Probabilty,About,,,https://www.pstat.ucsb.edu/about,2/8/2025,Keya,1:51.61,
UCSB,Y,Statistics and Applied Probabilty,Courses/Curriculum,,,https://www.pstat.ucsb.edu/courses,2/8/2025,Keya,1:51.61,
,,,,,,,,,,
UCSB,Y,Mathematics,Home/Landing,,,https://www.math.ucsb.edu/,2/8/2025,Keya,2:49.77,
UCSB,Y,Mathematics,Undergrad education,,,https://www.math.ucsb.edu/undergrad,2/8/2025,Keya,2:49.77,
UCSB,Y,Mathematics,Prospective students,Y,Y,,2/8/2025,Keya,2:49.77,
UCSB,Y,Mathematics,Advising,Y,,https://www.math.ucsb.edu/undergrad,2/8/2025,Keya,2:49.77,
UCSB,Y,Mathematics,Research,,,https://www.math.ucsb.edu/research,2/8/2025,Keya,2:49.77,
UCSB,Y,Mathematics,Undergraduate Research,,,,2/8/2025,Keya,2:49.77,
UCSB,Y,Mathematics,DEI/JEDI,,,,2/8/2025,Keya,2:49.77,
UCSB,Y,Mathematics,Chair’s Message,,,,2/8/2025,Keya,2:49.77,
UCSB,Y,Mathematics,About,,,https://www.math.ucsb.edu/about,2/8/2025,Keya,2:49.77,
UCSB,Y,Mathematics,Courses/Curriculum,,,https://www.math.ucsb.edu/undergrad/courses,2/8/2025,Keya,2:49.77,
,,,,,,,,,,
UCSB,Y,Computer Science,Home/Landing,,,https://www.cs.ucsb.edu/,2/8/2025,Keya,3:08.89,
UCSB,Y,Computer Science,Undergrad education,,,https://www.cs.ucsb.edu/education/undergraduate/overview,2/8/2025,Keya,3:08.89,
UCSB,Y,Computer Science,Prospective students,,,https://www.cs.ucsb.edu/education/undergraduate/prospective-students,2/8/2025,Keya,3:08.89,
UCSB,Y,Computer Science,Advising,,,,2/8/2025,Keya,3:08.89,
UCSB,Y,Computer Science,Research,,,https://www.cs.ucsb.edu/research,2/8/2025,Keya,3:08.89,
UCSB,Y,Computer Science,Undergraduate Research,,,,2/8/2025,Keya,3:08.89,
UCSB,Y,Computer Science,DEI/JEDI,,,https://www.cs.ucsb.edu/diversity-equity-inclusion,2/8/2025,Keya,3:08.89,
UCSB,Y,Computer Science,Chair’s Message,,,https://www.cs.ucsb.edu/index.php/about/chairs-message,2/8/2025,Keya,3:08.89,
UCSB,Y,Computer Science,About,Y,,https://www.cs.ucsb.edu/index.php/,2/8/2025,Keya,3:08.89,
UCSB,Y,Computer Science,Courses/Curriculum,,,https://www.cs.ucsb.edu/education/courses/overview,2/8/2025,Keya,3:08.89,
,,,,,,,,,,
UCSB,Y,Psychology and Brain Sciences,Home/Landing,,,https://psych.ucsb.edu/,2/8/2025,Keya,3:39.34,
UCSB,Y,Psychology and Brain Sciences,Undergrad education,,,https://psych.ucsb.edu/undergraduate-overview,2/8/2025,Keya,3:39.34,
UCSB,Y,Psychology and Brain Sciences,Prospective students,,,https://psych.ucsb.edu/undergraduate/admissions,2/8/2025,Keya,3:39.34,
UCSB,Y,Psychology and Brain Sciences,Advising,Y,,https://psych.ucsb.edu/undergraduate-overview,2/8/2025,Keya,3:39.34,
UCSB,Y,Psychology and Brain Sciences,Research,,,https://psych.ucsb.edu/research/overview,2/8/2025,Keya,3:39.34,
UCSB,Y,Psychology and Brain Sciences,Undergraduate Research,,,,2/8/2025,Keya,3:39.34,
UCSB,Y,Psychology and Brain Sciences,DEI/JEDI,,,https://diversity.psych.ucsb.edu/,2/8/2025,Keya,3:39.34,
UCSB,Y,Psychology and Brain Sciences,Chair’s Message,,,,2/8/2025,Keya,3:39.34,
UCSB,Y,Psychology and Brain Sciences,About,,,https://psych.ucsb.edu/about-us,2/8/2025,Keya,3:39.34,
UCSB,Y,Psychology and Brain Sciences,Courses/Curriculum,,,https://psych.ucsb.edu/undergraduate/course-information,2/8/2025,Keya,3:39.34,
,,,,,,,,,,
UCSB,Y,Economics,Home/Landing,,,https://econ.ucsb.edu/,2/8/2025,Keya,1:33.73,
UCSB,Y,Economics,Undergrad education,,,https://econ.ucsb.edu/programs/undergraduate,2/8/2025,Keya,1:33.73,
UCSB,Y,Economics,Prospective students,,,https://econ.ucsb.edu/programs/undergraduate/prospective,2/8/2025,Keya,1:33.73,
UCSB,Y,Economics,Advising,,,https://econ.ucsb.edu/programs/undergraduate/advising,2/8/2025,Keya,1:33.73,
UCSB,Y,Economics,Research,,,https://econ.ucsb.edu/research,2/8/2025,Keya,1:33.73,
UCSB,Y,Economics,Undergraduate Research,,,https://econ.ucsb.edu/research/undergraduate-research,2/8/2025,Keya,1:33.73,
UCSB,Y,Economics,DEI/JEDI,,,,2/8/2025,Keya,1:33.73,
UCSB,Y,Economics,Chair’s Message,,,,2/8/2025,Keya,1:33.73,
UCSB,Y,Economics,About,,,https://econ.ucsb.edu/about,2/8/2025,Keya,1:33.73,
UCSB,Y,Economics,Courses/Curriculum,,,https://econ.ucsb.edu/programs/undergraduate/courses,2/8/2025,Keya,1:33.73,
,,,,,,,,,,
UCSB,Y,Earth Science,Home/Landing,,,https://www.geol.ucsb.edu/,2/8/2025,Keya,1:52.76,
UCSB,Y,Earth Science,Undergrad education,,,https://www.geol.ucsb.edu/undergrad-overview,2/8/2025,Keya,1:52.76,
UCSB,Y,Earth Science,Prospective students,,,,2/8/2025,Keya,1:52.76,
UCSB,Y,Earth Science,Advising,,,https://www.geol.ucsb.edu/major-advising,2/8/2025,Keya,1:52.76,
UCSB,Y,Earth Science,Research,,,https://www.geol.ucsb.edu/research,2/8/2025,Keya,1:52.76,
UCSB,Y,Earth Science,Undergraduate Research,,,https://www.geol.ucsb.edu/research-opportunites,2/8/2025,Keya,1:52.76,
UCSB,Y,Earth Science,DEI/JEDI,,,https://www.geol.ucsb.edu/jedi,2/8/2025,Keya,1:52.76,
UCSB,Y,Earth Science,Chair’s Message,,,,2/8/2025,Keya,1:52.76,
UCSB,Y,Earth Science,About,,,https://www.geol.ucsb.edu/,2/8/2025,Keya,1:52.76,
UCSB,Y,Earth Science,Courses/Curriculum,,,https://www.geol.ucsb.edu/undergrad-courses,2/8/2025,Keya,1:52.76,
,,,,,,,,,,
UCSB,Y,Geography,Home/Landing,,,https://www.geog.ucsb.edu/,2/10/2025,Keya,1:28.01,
UCSB,Y,Geography,Undergrad education,,,https://www.geog.ucsb.edu/academics/undergraduate,2/10/2025,Keya,1:28.01,
UCSB,Y,Geography,Prospective students,,,https://www.geog.ucsb.edu/academics/undergraduate/declaring-major,2/10/2025,Keya,1:28.01,
UCSB,Y,Geography,Advising,,,https://www.geog.ucsb.edu/academics/undergraduate/advising,2/10/2025,Keya,1:28.01,
UCSB,Y,Geography,Research,,,https://www.geog.ucsb.edu/research,2/10/2025,Keya,1:28.01,
UCSB,Y,Geography,Undergraduate Research,,,,2/10/2025,Keya,1:28.01,
UCSB,Y,Geography,DEI/JEDI,,,https://www.geog.ucsb.edu/about/equity-diversity-inclusion,2/10/2025,Keya,1:28.01,
UCSB,Y,Geography,Chair’s Message,,,,2/10/2025,Keya,1:28.01,
UCSB,Y,Geography,About,,,https://www.geog.ucsb.edu/about,2/10/2025,Keya,1:28.01,
UCSB,Y,Geography,Courses/Curriculum,,,https://www.geog.ucsb.edu/academics/undergraduate/courses,2/10/2025,Keya,1:28.01,
,,,,,,,,,,
UCSB,Y,Chemical Engineering,Home/Landing,,,https://chemengr.ucsb.edu/,2/10/2025,Keya,2:13.45,
UCSB,Y,Chemical Engineering,Undergrad education,,,https://chemengr.ucsb.edu/undergraduate,2/10/2025,Keya,2:13.45,
UCSB,Y,Chemical Engineering,Prospective students,,,https://chemengr.ucsb.edu/undergraduate/admissions,2/10/2025,Keya,2:13.45,
UCSB,Y,Chemical Engineering,Advising,Y,,https://chemengr.ucsb.edu/undergraduate,2/10/2025,Keya,2:13.45,
UCSB,Y,Chemical Engineering,Research,,,https://chemengr.ucsb.edu/research,2/10/2025,Keya,2:13.45,
UCSB,Y,Chemical Engineering,Undergraduate Research,,,https://chemengr.ucsb.edu/undergraduate/career-research,2/10/2025,Keya,2:13.45,
UCSB,Y,Chemical Engineering,DEI/JEDI,,,https://www.chemengr.ucsb.edu/diversity,2/10/2025,Keya,2:13.45,
UCSB,Y,Chemical Engineering,Chair’s Message,,,,2/10/2025,Keya,2:13.45,
UCSB,Y,Chemical Engineering,About,,,https://chemengr.ucsb.edu/about,2/10/2025,Keya,2:13.45,
UCSB,Y,Chemical Engineering,Courses/Curriculum,,,,2/10/2025,Keya,2:13.45,
,,,,,,,,,,
UCSB,Y,Electrical and Computer Engineering,Home/Landing,,,https://www.ece.ucsb.edu/,2/10/2025,Keya,3:11.67,
UCSB,Y,Electrical and Computer Engineering,Undergrad education,,,https://www.ece.ucsb.edu/undergrad,2/10/2025,Keya,3:11.67,
UCSB,Y,Electrical and Computer Engineering,Prospective students,,,https://www.ece.ucsb.edu/undergrad/prospective,2/10/2025,Keya,3:11.67,
UCSB,Y,Electrical and Computer Engineering,Advising,,,https://www.ece.ucsb.edu/undergrad/timeline-advising,2/10/2025,Keya,3:11.67,
UCSB,Y,Electrical and Computer Engineering,Research,,,https://www.ece.ucsb.edu/research,2/10/2025,Keya,3:11.67,
UCSB,Y,Electrical and Computer Engineering,Undergraduate Research,,Y,https://engineering.ucsb.edu/undergraduate/undergraduate-research-opportunities,2/10/2025,Keya,3:11.67,
UCSB,Y,Electrical and Computer Engineering,DEI/JEDI,,,https://www.ece.ucsb.edu/about/ece-diversity,2/10/2025,Keya,3:11.67,
UCSB,Y,Electrical and Computer Engineering,Chair’s Message,Y,,https://www.ece.ucsb.edu/about,2/10/2025,Keya,3:11.67,
UCSB,Y,Electrical and Computer Engineering,About,,,https://www.ece.ucsb.edu/about,2/10/2025,Keya,3:11.67,
UCSB,Y,Electrical and Computer Engineering,Courses/Curriculum,,,https://www.ece.ucsb.edu/undergrad/curriculum,2/10/2025,Keya,3:11.67,
,,,,,,,,,,
UCSB,Y,Mechanical Engineering,Home/Landing,,,https://me.ucsb.edu/,2/10/2025,Keya,2:38.23,
UCSB,Y,Mechanical Engineering,Undergrad education,,,https://me.ucsb.edu/index.php/undergraduate/undergraduate-program-overview,2/10/2025,Keya,2:38.23,
UCSB,Y,Mechanical Engineering,Prospective students,,,https://me.ucsb.edu/index.php/undergraduate/admissions,2/10/2025,Keya,2:38.23,
UCSB,Y,Mechanical Engineering,Advising,,,https://me.ucsb.edu/index.php/undergraduate/academics/academic-advising,2/10/2025,Keya,2:38.23,
UCSB,Y,Mechanical Engineering,Research,,,https://me.ucsb.edu/index.php/research/overview,2/10/2025,Keya,2:38.23,
UCSB,Y,Mechanical Engineering,Undergraduate Research,,,,2/10/2025,Keya,2:38.23,
UCSB,Y,Mechanical Engineering,DEI/JEDI,,,,2/10/2025,Keya,2:38.23,
UCSB,Y,Mechanical Engineering,Chair’s Message,,,https://me.ucsb.edu/index.php/about/chairs-message,2/10/2025,Keya,2:38.23,
UCSB,Y,Mechanical Engineering,About,,,https://me.ucsb.edu/about/overview,2/10/2025,Keya,2:38.23,
UCSB,Y,Mechanical Engineering,Courses/Curriculum,,,https://me.ucsb.edu/undergraduate/academics/bs-requirements,2/10/2025,Keya,2:38.23,
,,,,,,,,,,
UCSB,Y,Earth Science,Home/Landing,,,https://www.geol.ucsb.edu/,2/25/2025,Keya,1:38.02,
UCSB,Y,Earth Science,Undergrad education,,,https://www.geol.ucsb.edu/undergrad-overview,2/25/2025,Keya,1:38.02,
UCSB,Y,Earth Science,Prospective students,,,,2/25/2025,Keya,1:38.02,
UCSB,Y,Earth Science,Advising,,,https://www.geol.ucsb.edu/major-advising,2/25/2025,Keya,1:38.02,
UCSB,Y,Earth Science,Research,,,https://www.geol.ucsb.edu/research,2/25/2025,Keya,1:38.02,
UCSB,Y,Earth Science,Undergraduate Research,,,https://www.geol.ucsb.edu/research-opportunites,2/25/2025,Keya,1:38.02,
UCSB,Y,Earth Science,DEI/JEDI,,,https://www.geol.ucsb.edu/jedi,2/25/2025,Keya,1:38.02,
UCSB,Y,Earth Science,Chair’s Message,,,,2/25/2025,Keya,1:38.02,
UCSB,Y,Earth Science,About,,,https://www.geol.ucsb.edu/,2/25/2025,Keya,1:38.02,
UCSB,Y,Earth Science,Courses/Curriculum,,,https://www.geol.ucsb.edu/undergrad-courses,2/25/2025,Keya,1:38.02,
,,,,,,,,,,
UCSB,Y,Environmental Studies,Home/Landing,,,https://es.ucsb.edu/,2/25/2025,Keya,1:40.72,
UCSB,Y,Environmental Studies,Undergrad education,,,https://es.ucsb.edu/education,2/25/2025,Keya,1:40.72,
UCSB,Y,Environmental Studies,Prospective students,,,https://es.ucsb.edu/declaring-major,2/25/2025,Keya,1:40.72,
UCSB,Y,Environmental Studies,Advising,,,https://es.ucsb.edu/advising,2/25/2025,Keya,1:40.72,
UCSB,Y,Environmental Studies,Research,,,,2/25/2025,Keya,1:40.72,
UCSB,Y,Environmental Studies,Undergraduate Research,,,https://es.ucsb.edu/undergradresearch,2/25/2025,Keya,1:40.72,
UCSB,Y,Environmental Studies,DEI/JEDI,,,,2/25/2025,Keya,1:40.72,
UCSB,Y,Environmental Studies,Chair’s Message,,,https://es.ucsb.edu/index.php/chairs-welcome,2/25/2025,Keya,1:40.72,
UCSB,Y,Environmental Studies,About,,,https://es.ucsb.edu/about,2/25/2025,Keya,1:40.72,
UCSB,Y,Environmental Studies,Courses/Curriculum,,,https://es.ucsb.edu/courses,2/25/2025,Keya,1:40.72,
UC Irvine,Y,Computer Science,Home/Landing,,,https://cs.ics.uci.edu/,5/23/2024,Karim,5:55,
UC Irvine,Y,Computer Science,Undergrad education,,,https://cs.ics.uci.edu/undergraduate-programs/,5/23/2024,Karim,5:55,
UC Irvine,Y,Computer Science,Prospective students,,,,5/23/2024,Karim,5:55,
UC Irvine,Y,Computer Science,Advising,,,https://ics.uci.edu/academics/undergraduate-academic-advising/,5/23/2024,Karim,5:55,
UC Irvine,Y,Computer Science,Research,,,https://cs.ics.uci.edu/research-areas/,5/23/2024,Karim,5:55,
UC Irvine,Y,Computer Science,Undergraduate Research,,,https://ics.uci.edu/student-experience/undergraduate-research/,5/23/2024,Karim,5:55,
UC Irvine,Y,Computer Science,DEI/JEDI,,,,5/23/2024,Karim,5:55,
UC Irvine,Y,Computer Science,Chair’s Message,,,,5/23/2024,Karim,5:55,
UC Irvine,Y,Computer Science,About,,,https://cs.ics.uci.edu/explore/,5/23/2024,Karim,5:55,
UC Irvine,Y,Computer Science,Courses/Curriculum,,,,5/23/2024,Karim,5:55,
,,,,,,,,,,
UC Irvine,,Anthropology,Home/Landing,,,https://www.anthropology.uci.edu/,5/23/2024,Karim,2:42,
UC Irvine,,Anthropology,Undergrad education,,,https://www.anthropology.uci.edu/undergrad/index.php,5/23/2024,Karim,2:42,
UC Irvine,,Anthropology,Prospective students,,,,5/23/2024,Karim,2:42,
UC Irvine,,Anthropology,Advising,,,,5/23/2024,Karim,2:42,
UC Irvine,,Anthropology,Research,,,https://www.anthropology.uci.edu/research_clusters.php,5/23/2024,Karim,2:42,
UC Irvine,,Anthropology,Undergraduate Research,,,,5/23/2024,Karim,2:42,
UC Irvine,,Anthropology,DEI/JEDI,,,,5/23/2024,Karim,2:42,
UC Irvine,,Anthropology,Chair’s Message,,,https://www.anthropology.uci.edu/about/message.php,5/23/2024,Karim,2:42,
UC Irvine,,Anthropology,About,,,https://www.anthropology.uci.edu/about/dept.php,5/23/2024,Karim,2:42,
UC Irvine,,Anthropology,Courses/Curriculum,,,https://www.anthropology.uci.edu/undergrad/major.php,5/23/2024,Karim,2:42,
,,,,,,,,,,
UC Irvine,Y,Math,Home/Landing,,,https://www.math.uci.edu/,5/23/2024,Karim,4:32,
UC Irvine,Y,Math,Undergrad education,,,https://www.math.uci.edu/undergraduate,5/23/2024,Karim,4:32,
UC Irvine,Y,Math,Prospective students,,,,5/23/2024,Karim,4:32,
UC Irvine,Y,Math,Advising,,,,5/23/2024,Karim,4:32,
UC Irvine,Y,Math,Research,,,https://www.math.uci.edu/research,5/23/2024,Karim,4:32,
UC Irvine,Y,Math,Undergraduate Research,,,,5/23/2024,Karim,4:32,
UC Irvine,Y,Math,DEI/JEDI,,,https://www.math.uci.edu/diversity,5/23/2024,Karim,4:32,
UC Irvine,Y,Math,Chair’s Message,,,https://www.math.uci.edu/about-us/word-chair,5/23/2024,Karim,4:32,
UC Irvine,Y,Math,About,,,https://www.math.uci.edu/about,5/23/2024,Karim,4:32,
UC Irvine,Y,Math,Courses/Curriculum,,,https://www.math.uci.edu/undergrad-courses/course-registration-and-placement-information,5/23/2024,Karim,4:32,
,,,,,,,,,,
UC Irvine,Y,Statistics,Home/Landing,,,https://www.stat.uci.edu/,5/27/2024,Karim,2:21,
UC Irvine,Y,Statistics,Undergrad education,,,https://www.stat.uci.edu/slider/b-s-in-data-science/,5/27/2024,Karim,2:21,
UC Irvine,Y,Statistics,Prospective students,,,,5/27/2024,Karim,2:21,
UC Irvine,Y,Statistics,Advising,,,,5/27/2024,Karim,2:21,
UC Irvine,Y,Statistics,Research,,,https://www.stat.uci.edu/research/,5/27/2024,Karim,2:21,
UC Irvine,Y,Statistics,Undergraduate Research,,,,5/27/2024,Karim,2:21,
UC Irvine,Y,Statistics,DEI/JEDI,,,,5/27/2024,Karim,2:21,
UC Irvine,Y,Statistics,Chair’s Message,,,https://www.stat.uci.edu/chairs-message/,5/27/2024,Karim,2:21,
UC Irvine,Y,Statistics,About,,,,5/27/2024,Karim,2:21,
UC Irvine,Y,Statistics,Courses/Curriculum,,,,5/27/2024,Karim,2:21,
,,,,,,,,,,
UC Irvine,Y,Physics,Home/Landing,,,https://www.physics.uci.edu/,5/27/2024,Karim,2:45,
UC Irvine,Y,Physics,Undergrad education,,,https://www.physics.uci.edu/undergrad-program,5/27/2024,Karim,2:45,
UC Irvine,Y,Physics,Prospective students,,,https://www.physics.uci.edu/undergrad-program/prospective,5/27/2024,Karim,2:45,
UC Irvine,Y,Physics,Advising,,,https://www.physics.uci.edu/undergrad-program/mentoring-advising,5/27/2024,Karim,2:45,
UC Irvine,Y,Physics,Research,,,https://www.physics.uci.edu/research,5/27/2024,Karim,2:45,
UC Irvine,Y,Physics,Undergraduate Research,,,https://www.physics.uci.edu/undergrad-program/research,5/27/2024,Karim,2:45,
UC Irvine,Y,Physics,DEI/JEDI,,,https://www.physics.uci.edu/inclusion,5/27/2024,Karim,2:45,
UC Irvine,Y,Physics,Chair’s Message,,,https://www.physics.uci.edu/message-chair,5/27/2024,Karim,2:45,
UC Irvine,Y,Physics,About,,,,5/27/2024,Karim,2:45,
UC Irvine,Y,Physics,Courses/Curriculum,,,https://www.physics.uci.edu/undergrad-program/course-info,5/27/2024,Karim,2:45,
,,,,,,,,,,
UC Irvine,Y,Chemistry,Home/Landing,,,https://www.chem.uci.edu/,5/27/2024,Karim,2:45,
UC Irvine,Y,Chemistry,Undergrad education,,,https://www.chem.uci.edu/undergrad,5/27/2024,Karim,2:45,
UC Irvine,Y,Chemistry,Prospective students,,,,5/27/2024,Karim,2:45,
UC Irvine,Y,Chemistry,Advising,,,,5/27/2024,Karim,2:45,
UC Irvine,Y,Chemistry,Research,,,https://www.chem.uci.edu/research/areasoff,5/27/2024,Karim,2:45,
UC Irvine,Y,Chemistry,Undergraduate Research,,,,5/27/2024,Karim,2:45,
UC Irvine,Y,Chemistry,DEI/JEDI,,,,5/27/2024,Karim,2:45,
UC Irvine,Y,Chemistry,Chair’s Message,,,,5/27/2024,Karim,2:45,
UC Irvine,Y,Chemistry,About,,,https://www.chem.uci.edu/welcome,5/27/2024,Karim,2:45,
UC Irvine,Y,Chemistry,Courses/Curriculum,,,,5/27/2024,Karim,2:45,
UC Irvine,Y,Neurobiology and Behavior,Home/Landing,,,https://neurobiology.uci.edu/,2/7/2025,Nate,2:52,
UC Irvine,Y,Neurobiology and Behavior,Undergrad education,,,https://neurobiology.uci.edu/undergraduate-programs/,2/7/2025,Nate,2:52,
UC Irvine,Y,Neurobiology and Behavior,Prospective students,,Y,https://www.bio.uci.edu/students/prospective-students/,2/7/2025,Nate,2:52,
UC Irvine,Y,Neurobiology and Behavior,Advising,,,,2/7/2025,Nate,2:52,
UC Irvine,Y,Neurobiology and Behavior,Research,,,https://neurobiology.uci.edu/research-units/,2/7/2025,Nate,2:52,
UC Irvine,Y,Neurobiology and Behavior,Undergraduate Research,,Y,https://undergraduate.bio.uci.edu/bio-197-198-199/,2/7/2025,Nate,2:52,
UC Irvine,Y,Neurobiology and Behavior,DEI/JEDI,,,,2/7/2025,Nate,2:52,
UC Irvine,Y,Neurobiology and Behavior,Chair’s Message,,,,2/7/2025,Nate,2:52,
UC Irvine,Y,Neurobiology and Behavior,About,,,https://neurobiology.uci.edu/about/,2/7/2025,Nate,2:52,
UC Irvine,Y,Neurobiology and Behavior,Courses/Curriculum,,,,2/7/2025,Nate,2:52,
