URL,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Gunning Fog Index,Automated Readability Index,Coleman Liau Index,Dale-Chall Readability Score,Linsear Write Formula,Difficult Words,Total Number of Sentences,Total Number of Words,Sentiment,Sentiment Category
https://ib.berkeley.edu/diversity,"The Centers for Educational Justice & Community Engagement (EJCE) at UC Berkeley is a collaborative of offices and centers that advocate for, build capacity with and dialogue among and across diverse communities. Their community engagement approach enriches the academic success of students while fostering a campus climate that honors the dignity of all people. (link)",18.69,17.4,0.0,19.69,19.5,16.02,12.58,20.75,23,2,54,0.959,Positive
https://ib.berkeley.edu/diversity,"For inspiration, check out some IB undergraduate alumni spotlights:",28.5,11.5,0.0,12.49,14.0,17.66,12.86,5.5,4,1,9,0.5267,Positive
https://ib.berkeley.edu/diversity,Resources for Prospective and Current Graduate Students,38.99,9.6,0.0,8.51,15.0,20.66,15.26,3.5,5,1,7,0.0,Neutral
https://ib.berkeley.edu/diversity,Check out this detailed booklet developed by the Office of Graduate Diversity at UC Berkeley where you can find all kinds of information for prospective and current graduate students. (link),41.03,15.0,0.0,17.33,18.9,13.88,11.97,20.0,10,1,30,0.0,Neutral
https://ib.berkeley.edu/diversity,IB SURE Program,93.81,0.9,0.0,1.2,0.5,-0.46,14.31,0.5,1,1,3,0.4648,Positive
https://ib.berkeley.edu/diversity,"Summer undergraduate research experience (SURE) pilot program supported by a grant from the Graduate Division. This pilot program is part of an ongoing initiative to increase diversity, equity and inclusion in IB and aims to greatly broaden participation by students of historically excluded identities in organismal biology. We will strive to recruit a mix of master’s, post-baccalaureate, and advanced undergraduate students of historically excluded identities who have an interest in applying to graduate school. Through IB's SURE students will have the opportunity to work on a project with a mentor that has a strong emphasis on field work. The program will begin with a retreat at UC's Hastings Natural History Reservation and will conclude with an end of session symposium where students will present their work to their peers and the IB community. In addition, there will be many opportunities for professional development and to simply get outside! Read more about the program andapply here.",32.12,14.3,16.1,16.58,15.4,13.75,10.23,19.0,46,7,155,0.9667,Positive
https://ib.berkeley.edu/diversity,"""This is such an exciting initiative for IB to be leading and we have a real opportunity to positively impact Black, Latine and Indigenous scholars who may otherwise not have access to hands-on biology research. And who knows, they could even apply and join the department which would be super cool! I’m honored to be able to have such a crucial role in getting this program off the ground, and I can’t thank the team I’ve been working with enough for all of their help!""",59.67,12.0,12.5,14.14,14.2,8.59,9.68,16.833333333333332,18,3,85,0.9741,Positive
https://ib.berkeley.edu/diversity,Writing Your Personal History Statement,15.64,12.3,0.0,10.0,14.0,18.88,10.2,3.5,2,1,5,0.0,Neutral
https://ib.berkeley.edu/diversity,Thislinkprovides guidance about how to write your personal statements for Berkeley’s graduate school application:,31.89,12.3,0.0,17.03,19.2,22.73,12.23,11.0,7,1,14,0.0,Neutral
https://ib.berkeley.edu/diversity,The Chancellor's Fellowship,9.21,12.7,0.0,27.87,19.3,20.83,14.31,2.5,2,1,3,0.0,Neutral
https://ib.berkeley.edu/diversity,"The Berkeley campus awards Chancellor’s Fellowships to exceptional applicants in all fields who demonstrate a commitment to advancing Diversity, Equity and Inclusion within the academy.",12.26,17.8,0.0,26.0,21.4,19.67,14.98,22.5,14,1,25,0.6808,Positive
https://ib.berkeley.edu/diversity,Words of Inspiration from some past Integrative Biology Chancellor’s Fellows:,10.56,14.3,0.0,20.0,15.6,19.52,13.61,8.0,5,1,10,0.5267,Positive
https://ib.berkeley.edu/diversity,Resources for UC Berkeley Staff,83.32,2.9,0.0,2.0,6.5,9.6,16.52,1.5,2,1,5,0.0,Neutral
https://ib.berkeley.edu/diversity,"UC Berkeley employs over 8,000 non-faculty staff members. As a group, it's the most diverse population on campus (link) -- as of 2016, 58% are women, 24% are from underrepresented groups.",56.25,9.1,0.0,10.0,10.7,9.79,13.85,8.25,8,2,30,0.0,Neutral
https://ib.berkeley.edu/diversity,Resources for UC Berkeley Faculty,49.48,7.6,0.0,10.0,8.4,11.92,16.52,2.5,3,1,5,0.0,Neutral
https://ib.berkeley.edu/diversity,"In addition to encouraging campus members to report acts of intolerance, the Division of Equity & Inclusion has also compiled a broader list of resources for faculty on:",18.69,17.4,0.0,21.17,16.8,12.89,11.99,21.0,12,1,27,0.5267,Positive
https://ib.berkeley.edu/diversity,Please see the Faculty Diversity Initiatives webpage. (link),29.52,11.1,0.0,18.2,13.8,16.6,13.9,6.0,4,1,8,0.3182,Positive
https://ib.berkeley.edu/diversity,Additional Resources,-49.0,20.6,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://ib.berkeley.edu/diversity,DEI Diversity Outreach & Resources links:,32.56,10.0,0.0,10.0,15.0,17.72,19.67,3.0,3,1,5,0.2732,Positive
https://ib.berkeley.edu/diversity,Plant and Microbial Biology Department Outreach (link),22.07,11.9,0.0,19.94,14.4,18.16,15.26,5.5,4,1,7,0.2732,Positive
https://ib.berkeley.edu/diversity,Plant and Microbial Biology Department Diversity Resources (link),-4.33,15.9,0.0,23.2,16.7,20.95,15.88,7.0,5,1,8,0.0,Neutral
https://ib.berkeley.edu/diversity,"Campus Groups, Programs and Support Offices for students/scholars of color, DEI:",51.85,8.8,0.0,4.4,14.0,16.34,15.67,5.5,6,1,11,0.4019,Positive
https://ib.berkeley.edu/diversity,Integrative Biology Women in Science group (link),22.07,11.9,0.0,14.23,11.0,14.04,13.01,4.5,3,1,7,0.0,Neutral
https://ib.berkeley.edu/diversity,Biology Scholars Program (link),8.2,13.1,0.0,11.6,13.5,14.5,19.62,2.0,3,1,4,0.0,Neutral
https://ib.berkeley.edu/diversity,Resources from the Graduate Assembly (link),48.47,8.0,0.0,15.73,11.4,13.97,14.46,4.0,3,1,6,0.0,Neutral
https://ib.berkeley.edu/diversity,Graduate Minority Student Project:,-8.73,15.5,0.0,21.6,17.1,20.3,19.62,3.0,3,1,4,0.0,Neutral
https://ib.berkeley.edu/diversity,"email,Website link,Facebook group",9.21,12.7,0.0,1.2,28.7,30.52,24.84,2.5,2,1,3,0.0,Neutral
https://ib.berkeley.edu/diversity,Graduate Student Parent Advocacy Project:,-1.29,14.7,0.0,18.0,15.9,20.04,16.52,3.5,3,1,5,0.0,Neutral
https://ib.berkeley.edu/diversity,"email,Website link,Facebook group",9.21,12.7,0.0,1.2,28.7,30.52,24.84,2.5,2,1,3,0.0,Neutral
https://ib.berkeley.edu/diversity,Graduate Student Wellness:,9.21,12.7,0.0,14.53,17.8,18.92,19.58,1.5,3,1,3,0.4404,Positive
https://ib.berkeley.edu/diversity,Website link,77.91,2.9,0.0,0.8,5.5,1.3,19.53,0.0,1,1,2,0.0,Neutral
https://ib.berkeley.edu/diversity,Queer and Trans* Advocacy Project,66.4,5.2,0.0,10.0,8.4,10.76,13.36,2.5,1,1,5,0.0,Neutral
https://ib.berkeley.edu/diversity,"email,Website",-47.99,20.2,0.0,0.4,40.3,24.2,35.27,0.5,1,1,1,0.0,Neutral
https://ib.berkeley.edu/diversity,Women of Color Initiative:,33.58,9.6,0.0,11.6,7.7,8.7,7.78,2.0,1,1,4,0.0,Neutral
https://ib.berkeley.edu/diversity,"email,Facebook group",35.61,8.8,0.0,0.8,24.3,21.6,19.53,1.0,1,1,2,0.0,Neutral
https://ib.berkeley.edu/diversity,Organizes the Annual Empowering Women of Color Conference (EWOCC) taking place every Spring Semester:Website,14.97,14.7,0.0,19.89,17.6,20.23,12.23,12.0,6,1,14,0.0,Neutral
https://ib.berkeley.edu/diversity,©UC Regents; all rights reserved,83.32,2.9,0.0,2.0,7.4,8.44,16.52,1.5,2,1,5,0.0,Neutral
https://ib.berkeley.edu/diversity,Accessibility,-301.79,55.6,0.0,40.4,40.3,30.0,19.48,0.5,1,1,1,0.0,Neutral
https://ib.berkeley.edu/diversity,Nondiscrimination,-217.19,43.8,0.0,40.4,59.1,53.2,19.48,0.5,1,1,1,0.0,Neutral
https://ib.berkeley.edu/diversity,Privacy Policy,-49.0,20.6,0.0,40.8,10.2,7.1,19.53,2.0,2,1,2,0.0,Neutral
https://ib.berkeley.edu/diversity,Keep In Touch,119.19,-2.7,0.0,1.2,-2.7,-4.29,0.15,0.5,0,1,3,0.0,Neutral
https://ib.berkeley.edu/diversity,Subscribe to News Feed,92.8,1.3,0.0,1.6,2.9,4.35,7.78,1.0,1,1,4,0.0,Neutral
https://ib.berkeley.edu/diversity,Subscribe to IB Newsletter,50.5,7.2,0.0,11.6,7.7,10.15,15.68,2.0,2,1,4,0.0,Neutral
https://ib.berkeley.edu/diversity,Connect with Facebook,59.97,5.6,0.0,1.2,9.9,11.15,9.05,0.5,1,1,3,0.0,Neutral
https://ib.berkeley.edu/diversity,Follow us on Twitter,75.88,3.7,0.0,1.6,0.6,1.45,7.78,1.0,1,1,4,0.0,Neutral
https://ib.berkeley.edu/diversity,iCal Event Feed,119.19,-2.7,0.0,1.2,0.5,-0.46,14.31,0.5,0,1,3,0.0,Neutral
https://ib.berkeley.edu/diversity,Contact Information,-49.0,20.6,0.0,20.8,22.0,21.6,19.53,1.0,2,1,2,0.0,Neutral
https://ib.berkeley.edu/diversity,"Department of Integrative BiologyUniversity of California, Berkeley3040 Valley Life Sciences Building # 3140Berkeley, CA 94720-3140",-10.42,18.2,0.0,17.03,24.9,28.93,15.61,11.5,7,1,14,0.0,Neutral
https://ib.berkeley.edu/diversity,More Contact Information,9.21,12.7,0.0,14.53,14.6,16.95,14.31,1.5,2,1,3,0.0,Neutral
https://ib.berkeley.edu/about,Integrative Biology,-133.6,32.4,0.0,40.8,22.0,21.6,19.53,2.0,2,1,2,0.0,Neutral
https://ib.berkeley.edu/about,Integrative Biology Statement of Mission,-18.21,17.0,0.0,18.0,15.0,20.04,16.52,3.5,4,1,5,0.0,Neutral
https://ib.berkeley.edu/about,"Biological phenomena occur at various levels of organization, ranging from molecules to organisms, populations, and ecosystems. As integrative biologists, we aspire to approach biological problems in a way that incorporates information across various levels of organismal organization. Much of our work is unified by evolutionary principles, in that all organisms share a history of descent with modification, inferred through their characteristics and mediated by natural selection.",-1.63,19.0,19.3,20.32,19.4,18.68,11.67,19.0,29,3,66,0.5574,Positive
https://ib.berkeley.edu/about,"We strive to uphold the highest professional standards of scholarship in our contributions to the research, teaching, and public service missions of the University. We believe academic strength comes not only from our integrative approach to the study of biology, but also from having a faculty whose breadth of scientific interests and methodological approaches span dimensions across the biological sciences. Our teaching at the graduate and undergraduate levels emphasizes the development of critical thinking skills. We nurture these skills across a wide spectrum of courses — from large enrollment courses to small classroom, laboratory, and field settings — where students and faculty are partners in discovery. Training today’s students to become tomorrow’s physicians, educators, researchers, and citizens is central to the mission of UC Berkeley’s Department of Integrative Biology.",20.31,16.7,16.9,18.35,19.6,17.06,11.86,17.75,49,5,127,0.5789,Positive
https://ib.berkeley.edu/about,Diversity Mission Statement,-24.64,17.4,0.0,14.53,19.3,22.75,19.58,1.5,3,1,3,0.0,Neutral
https://ib.berkeley.edu/about,©UC Regents; all rights reserved,83.32,2.9,0.0,2.0,7.4,8.44,16.52,1.5,2,1,5,0.0,Neutral
https://ib.berkeley.edu/about,Accessibility,-301.79,55.6,0.0,40.4,40.3,30.0,19.48,0.5,1,1,1,0.0,Neutral
https://ib.berkeley.edu/about,Nondiscrimination,-217.19,43.8,0.0,40.4,59.1,53.2,19.48,0.5,1,1,1,0.0,Neutral
https://ib.berkeley.edu/about,Privacy Policy,-49.0,20.6,0.0,40.8,10.2,7.1,19.53,2.0,2,1,2,0.0,Neutral
https://ib.berkeley.edu/about,Keep In Touch,119.19,-2.7,0.0,1.2,-2.7,-4.29,0.15,0.5,0,1,3,0.0,Neutral
https://ib.berkeley.edu/about,Subscribe to News Feed,92.8,1.3,0.0,1.6,2.9,4.35,7.78,1.0,1,1,4,0.0,Neutral
https://ib.berkeley.edu/about,Subscribe to IB Newsletter,50.5,7.2,0.0,11.6,7.7,10.15,15.68,2.0,2,1,4,0.0,Neutral
https://ib.berkeley.edu/about,Connect with Facebook,59.97,5.6,0.0,1.2,9.9,11.15,9.05,0.5,1,1,3,0.0,Neutral
https://ib.berkeley.edu/about,Follow us on Twitter,75.88,3.7,0.0,1.6,0.6,1.45,7.78,1.0,1,1,4,0.0,Neutral
https://ib.berkeley.edu/about,iCal Event Feed,119.19,-2.7,0.0,1.2,0.5,-0.46,14.31,0.5,0,1,3,0.0,Neutral
https://ib.berkeley.edu/about,Contact Information,-49.0,20.6,0.0,20.8,22.0,21.6,19.53,1.0,2,1,2,0.0,Neutral
https://ib.berkeley.edu/about,"Department of Integrative BiologyUniversity of California, Berkeley3040 Valley Life Sciences Building # 3140Berkeley, CA 94720-3140",-10.42,18.2,0.0,17.03,24.9,28.93,15.61,11.5,7,1,14,0.0,Neutral
https://ib.berkeley.edu/about,More Contact Information,9.21,12.7,0.0,14.53,14.6,16.95,14.31,1.5,2,1,3,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Integrative Biology,-133.6,32.4,0.0,40.8,22.0,21.6,19.53,2.0,2,1,2,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Course List,120.21,-3.1,0.0,0.8,3.1,-1.61,0.1,0.0,0,1,2,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Course titles with an asterisk (*) have important additional information including if the course won't be offered in an expected term.View this by expanding the course details. Course offerings are subject to change until instruction begins.,42.68,10.2,13.0,13.82,12.1,14.54,9.63,8.0,12,3,35,0.2023,Positive
https://ib.berkeley.edu/academics/courses,Navigation:Filter courses by entering/selecting your criteria below the header row. Sort by clicking the column headings. Expand course details by clicking the arrow on the left.,45.72,9.0,8.8,9.63,10.6,13.65,10.75,4.333333333333333,11,3,26,0.3182,Positive
https://ib.berkeley.edu/academics/courses,Resources:What is Integrative Biology?|IB Major Requirements|IB Undergraduate Advising|Schedule of Classes,-43.59,20.6,0.0,22.0,26.8,31.64,18.1,4.0,8,2,10,0.0,Neutral
https://ib.berkeley.edu/academics/courses,©UC Regents; all rights reserved,83.32,2.9,0.0,2.0,7.4,8.44,16.52,1.5,2,1,5,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Accessibility,-301.79,55.6,0.0,40.4,40.3,30.0,19.48,0.5,1,1,1,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Nondiscrimination,-217.19,43.8,0.0,40.4,59.1,53.2,19.48,0.5,1,1,1,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Privacy Policy,-49.0,20.6,0.0,40.8,10.2,7.1,19.53,2.0,2,1,2,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Keep In Touch,119.19,-2.7,0.0,1.2,-2.7,-4.29,0.15,0.5,0,1,3,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Subscribe to News Feed,92.8,1.3,0.0,1.6,2.9,4.35,7.78,1.0,1,1,4,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Subscribe to IB Newsletter,50.5,7.2,0.0,11.6,7.7,10.15,15.68,2.0,2,1,4,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Connect with Facebook,59.97,5.6,0.0,1.2,9.9,11.15,9.05,0.5,1,1,3,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Follow us on Twitter,75.88,3.7,0.0,1.6,0.6,1.45,7.78,1.0,1,1,4,0.0,Neutral
https://ib.berkeley.edu/academics/courses,iCal Event Feed,119.19,-2.7,0.0,1.2,0.5,-0.46,14.31,0.5,0,1,3,0.0,Neutral
https://ib.berkeley.edu/academics/courses,Contact Information,-49.0,20.6,0.0,20.8,22.0,21.6,19.53,1.0,2,1,2,0.0,Neutral
https://ib.berkeley.edu/academics/courses,"Department of Integrative BiologyUniversity of California, Berkeley3040 Valley Life Sciences Building # 3140Berkeley, CA 94720-3140",-10.42,18.2,0.0,17.03,24.9,28.93,15.61,11.5,7,1,14,0.0,Neutral
https://ib.berkeley.edu/academics/courses,More Contact Information,9.21,12.7,0.0,14.53,14.6,16.95,14.31,1.5,2,1,3,0.0,Neutral
https://math.berkeley.edu/home,Department of Mathematics,-24.64,17.4,0.0,27.87,16.2,18.92,14.31,2.5,2,1,3,0.0,Neutral
https://math.berkeley.edu/home,Secondary navigation,-49.0,20.6,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/home,Quick Links,120.21,-3.1,0.0,0.8,3.1,-1.61,11.63,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/home,News,121.22,-3.5,0.0,0.4,-2.2,-22.21,0.05,-0.5,0,1,1,0.0,Neutral
https://math.berkeley.edu/home,Congratulations to Professor Olga Holtz for her UC Multicampus Research Program Award,25.46,12.7,0.0,14.8,13.6,17.62,16.07,8.0,6,1,12,0.8126,Positive
https://math.berkeley.edu/home,Please join us in congratulating Professor Olga Holtz for her UC Multicampus Research Program Award. Please read more about these awards at:...Read moreabout Congratulations to Professor Olga Holtz for her UC Multicampus Research Program Award,51.14,9.0,11.2,9.25,12.5,15.35,9.63,6.833333333333333,8,3,35,0.9636,Positive
https://math.berkeley.edu/home,Congratulations to Professor Ken Ribet for being awarded the 2025 AMS Leroy P. Steele Prize for Seminal Research,53.88,8.0,0.0,10.27,7.9,11.22,14.61,5.0,6,2,18,0.872,Positive
https://math.berkeley.edu/home,"Professor Ken Ribet will receive the 2025 AMS Leroy P. Steele Prize for Seminal Contribution to Research for a groundbreaking 1976 paper ""A modular construction of unramified p-extensions of Q(μp).""",47.79,10.3,0.0,16.67,12.6,13.45,14.38,11.5,10,2,30,0.5106,Positive
https://math.berkeley.edu/home,You can...Read moreabout Congratulations to Professor Ken Ribet for being awarded the 2025 AMS Leroy P. Steele Prize for Seminal Research,52.36,8.6,0.0,9.91,10.1,12.44,13.93,5.75,7,2,21,0.872,Positive
https://math.berkeley.edu/home,Congratulations to Miller Research Fellow Rohil Prasad - 2024 Brin Prize for Young Mathematicians,41.36,10.7,0.0,11.35,15.5,18.84,14.0,8.0,4,1,13,0.802,Positive
https://math.berkeley.edu/home,Congratulations to Thomas Brown!,33.58,9.6,0.0,11.6,14.7,17.4,11.73,2.0,1,1,4,0.636,Positive
https://math.berkeley.edu/home,Submit New Event,93.81,0.9,0.0,1.2,2.1,1.52,14.31,0.5,1,1,3,0.0,Neutral
https://math.berkeley.edu/home,COVID INFORMATIONCOVID RequirementsCOVID TestingCoronavirus InformationCOVID Prevention,-112.28,30.4,0.0,29.07,46.0,58.45,17.09,7.0,4,1,6,0.0,Neutral
https://math.berkeley.edu/home,Address,36.62,8.4,0.0,0.4,12.0,-4.81,0.05,-0.5,0,1,1,0.0,Neutral
https://math.berkeley.edu/home,"Department of Mathematics970 Evans Hall, MC3840Berkeley, CA 94720-3840",37.98,10.0,0.0,13.2,19.7,23.85,17.85,5.0,3,1,8,0.0,Neutral
https://math.berkeley.edu/home,Phone / Email,120.21,-3.1,0.0,0.8,5.5,-1.61,11.63,0.5,0,1,2,0.0,Neutral
https://math.berkeley.edu/home,Phone:(510) 642-6550frontoffice@math.berkeley.edu,-49.0,20.6,0.0,0.8,92.6,88.3,51.11,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/home,"University of California, Berkeley",-34.11,19.0,0.0,21.6,17.1,20.3,15.68,3.0,3,1,4,0.0,Neutral
https://math.berkeley.edu/home,Powered by Open Berkeley,75.88,3.7,0.0,1.6,5.3,7.25,11.73,1.0,2,1,4,0.0,Neutral
https://math.berkeley.edu/home,AccessibilityStatement,-470.99,79.2,0.0,40.4,82.7,82.2,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/home,NondiscriminationPolicy Statement,-218.2,44.2,0.0,20.8,54.9,62.2,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/home,PrivacyStatement,-217.19,43.8,0.0,40.4,54.4,47.4,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/home,Copyright © 2025 UC Regents; all rights reserved,81.29,3.7,0.0,2.8,9.7,12.36,17.52,3.0,3,1,7,0.0,Neutral
https://math.berkeley.edu/home,Back to Top,119.19,-2.7,0.0,1.2,-5.9,-8.18,0.15,0.5,0,1,3,0.2023,Positive
https://math.berkeley.edu/undergraduate,Secondary navigation,-49.0,20.6,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate,Quick Links,120.21,-3.1,0.0,0.8,3.1,-1.61,11.63,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate,The Undergraduate Program,-24.64,17.4,0.0,14.53,16.2,18.92,14.31,1.5,2,1,3,0.0,Neutral
https://math.berkeley.edu/undergraduate,Undergraduate,-217.19,43.8,0.0,40.4,40.3,30.0,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/undergraduate,These pages describe our undergraduate program in Mathematics.,21.06,12.3,0.0,13.2,15.0,19.5,11.93,5.0,3,1,8,0.0,Neutral
https://math.berkeley.edu/undergraduate,Other opportunities for involvement with mathematics are,-3.32,15.5,0.0,19.94,15.7,21.47,10.75,5.5,3,1,7,0.3818,Positive
https://math.berkeley.edu/undergraduate,IMPORTANT ANNOUNCEMENT: Fall 2022 Math Requirements & L&S Grading Option Policy Modification,1.09,15.8,0.0,18.95,18.7,22.66,18.54,11.0,6,1,11,0.368,Positive
https://math.berkeley.edu/undergraduate,"In light of the College of Letters and Science’s recent extension of thePass/No Pass late change of class schedule deadline to 11:59 p.m. PT this Sunday, December 11, 2022,the Math Department is adjusting its policies for the Fall 2022 semester. Please see thefull announcement here.",64.71,8.0,11.9,10.44,11.1,11.65,11.4,8.833333333333334,13,3,45,0.3182,Positive
https://math.berkeley.edu/undergraduate,Quantitative Reasoning Exam,-50.02,21.0,0.0,27.87,19.3,22.75,19.58,2.5,3,1,3,0.0,Neutral
https://math.berkeley.edu/undergraduate,"The Quantitative Reasoning (QR) Exam is typically given the first week of instruction of each semester. For Spring 2024, the QR exam will be heldremotely onJanuary 9, 2024 from 5:00-6:30pm.The Quantitative Reasoning Exam is auniversity requirementandis designed to ensure that students graduate with basic understanding and competency in; mathematics, statistics, or computer science. The requirement may be satisfied by exam or by taking an approved course. Course work used to satisfy Quantitative Reasoning must be completed with a letter grade of C- or higher.  To register for the exam, please clickhere.",39.13,11.6,14.6,14.87,13.0,13.97,10.81,11.583333333333334,29,6,91,0.91,Positive
https://math.berkeley.edu/undergraduate,"You can find additional details as well asstudy materialson our website. For questions, please contact the Undergraduate Advising Office atug-advising@math.berkeley.edu. Please include ""Quantitative Reasoning"" or ""QR Exam"" in the subject line.",18.72,13.2,11.9,11.86,16.1,18.82,13.32,6.5,14,3,31,0.6908,Positive
https://math.berkeley.edu/undergraduate,Undergraduate Math & Applied Math Major Mailing List & Ed Discussion Group,35.95,10.7,0.0,12.0,13.2,16.62,13.61,7.0,4,1,10,0.0,Neutral
https://math.berkeley.edu/undergraduate,Any undergraduate student majoring or intending to major in Math or Applied Math may request tojoin our community mailing list. You must use your @berkeley.edu to be approved for the Math-UG Community mailing list.,51.55,8.9,10.5,9.23,9.3,11.58,10.7,6.333333333333333,11,3,34,0.4215,Positive
https://math.berkeley.edu/undergraduate,A separate mailing list is also maintained just for Math & Applied Math Majors and Minors.,64.71,8.0,0.0,6.0,9.6,10.37,10.7,8.0,5,1,15,0.0,Neutral
https://math.berkeley.edu/undergraduate,Students canjoin our Mathematics Ed Discussion Community.,-3.32,15.5,0.0,19.94,16.4,21.47,17.52,5.5,5,1,7,0.0,Neutral
https://math.berkeley.edu/undergraduate,"Undergraduate Research Opportunities, Resources, and Support",-36.14,19.8,0.0,15.73,24.8,30.38,17.09,4.0,5,1,6,0.6486,Positive
https://math.berkeley.edu/undergraduate,"Learn more aboutundergraduate research opportunities, resources, and support.",-4.33,15.9,0.0,13.2,23.8,28.96,13.9,5.0,5,1,8,0.6771,Positive
https://math.berkeley.edu/undergraduate,Address,36.62,8.4,0.0,0.4,12.0,-4.81,0.05,-0.5,0,1,1,0.0,Neutral
https://math.berkeley.edu/undergraduate,"Department of Mathematics970 Evans Hall, MC3840Berkeley, CA 94720-3840",37.98,10.0,0.0,13.2,19.7,23.85,17.85,5.0,3,1,8,0.0,Neutral
https://math.berkeley.edu/undergraduate,Phone / Email,120.21,-3.1,0.0,0.8,5.5,-1.61,11.63,0.5,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate,Phone:(510) 642-6550frontoffice@math.berkeley.edu,-49.0,20.6,0.0,0.8,92.6,88.3,51.11,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate,"University of California, Berkeley",-34.11,19.0,0.0,21.6,17.1,20.3,15.68,3.0,3,1,4,0.0,Neutral
https://math.berkeley.edu/undergraduate,Powered by Open Berkeley,75.88,3.7,0.0,1.6,5.3,7.25,11.73,1.0,2,1,4,0.0,Neutral
https://math.berkeley.edu/undergraduate,AccessibilityStatement,-470.99,79.2,0.0,40.4,82.7,82.2,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/undergraduate,NondiscriminationPolicy Statement,-218.2,44.2,0.0,20.8,54.9,62.2,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate,PrivacyStatement,-217.19,43.8,0.0,40.4,54.4,47.4,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/undergraduate,Copyright © 2025 UC Regents; all rights reserved,81.29,3.7,0.0,2.8,9.7,12.36,17.52,3.0,3,1,7,0.0,Neutral
https://math.berkeley.edu/undergraduate,Back to Top,119.19,-2.7,0.0,1.2,-5.9,-8.18,0.15,0.5,0,1,3,0.2023,Positive
https://math.berkeley.edu/undergraduate/advising,Secondary navigation,-49.0,20.6,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Quick Links,120.21,-3.1,0.0,0.8,3.1,-1.61,11.63,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Advising,-47.99,20.2,0.0,40.4,16.8,1.0,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Meet the Mathematics Undergraduate Advising Community!,-53.06,22.2,0.0,29.07,20.1,25.57,14.46,6.0,4,1,6,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Staff Advisors(ug-advising@math.berkeley.edu),-260.5,50.1,0.0,40.8,83.2,79.6,59.0,1.0,3,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"The Math Undergraduate Major Advisors advise students on major requirements, department policies and procedures, campus resources, academic and professional opportunities, research opportunities, developing study plans, and more. They manage the major declaration process and can assist with untying bureaucratic knots. They plan and participate in special events such as Cal Day, Golden Bear Advising, Golden Bear Orientation, Launch Day, and Commencement. They also maintain students' Academic Progress Reports (APRs) and certify degrees and minors. Students are strongly encouraged to meet with one of the Undergraduate Major Advisors to become familiarized with the program, and to seek assistance and support as soon as problems arise.",24.98,14.9,15.6,16.01,17.8,17.17,11.8,14.8,38,5,104,0.9231,Positive
https://math.berkeley.edu/undergraduate/advising,"To reach the Mathematics Undergraduate Advising team, please emailug-advising@math.berkeley.edu. Importantly, please use email for quick questions only and not for in-depth advising. For in-depth advising, please either make an appointment with an advisor or drop-in for a meeting. While advising assignments are administratively split up by alphabet below, students are welcome to seek assistance and support from any of our Undergraduate Major Advisors.",30.06,13.0,14.6,13.3,15.8,17.22,9.68,11.875,15,4,63,0.9186,Positive
https://math.berkeley.edu/undergraduate/advising,Students interested in declaring a major in Mathematics or Applied Mathematics can find more informationhere.,13.95,15.0,0.0,11.33,15.9,18.49,9.64,11.5,5,1,15,0.4019,Positive
https://math.berkeley.edu/undergraduate/advising,Faculty Advisors,-49.0,20.6,0.0,40.8,14.9,12.9,19.53,2.0,2,1,2,0.0,Neutral
