URL,Institution,Department,Website_Type,STEM,Time_to_Scrape,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,Difficult Words,Total Number of Sentences,Total Number of Words,VADER Sentiment Score,TextBlob Sentiment Score
https://engineering.uci.edu/dept/mae/undergraduate/educational-experience,UC Irvine,Mechanical and Aerospace Engineering,Prospective students,Y,2:06,"Samueli School of Engineering5200 Engineering HallIrvine, CA 92697-2700+1-949-824-4333",37.98,10.0,3,1,8,0.0,0.0
https://engineering.uci.edu/dept/mae/undergraduate/educational-experience,UC Irvine,Mechanical and Aerospace Engineering,Prospective students,Y,2:06,Undergraduate Student Affairs,-50.02,21.0,3,1,3,0.0,0.0
https://engineering.uci.edu/dept/mae/undergraduate/educational-experience,UC Irvine,Mechanical and Aerospace Engineering,Prospective students,Y,2:06,+1-949-824-4334ugengr@uci.edu,-132.59,32.0,1,1,1,0.0,0.0
https://engineering.uci.edu/dept/mae/undergraduate/educational-experience,UC Irvine,Mechanical and Aerospace Engineering,Prospective students,Y,2:06,Graduate and Professional Studies,-8.73,15.5,3,1,4,0.0,0.1
https://engineering.uci.edu/dept/mae/undergraduate/educational-experience,UC Irvine,Mechanical and Aerospace Engineering,Prospective students,Y,2:06,+1-949-824-8090gradengr@uci.edu,-132.59,32.0,1,1,1,0.0,0.0
https://engineering.uci.edu/dept/mae/undergraduate/educational-experience,UC Irvine,Mechanical and Aerospace Engineering,Prospective students,Y,2:06,Discover Samueli,35.61,8.8,0,1,2,0.0,0.0
https://engineering.uci.edu/dept/mae/undergraduate/educational-experience,UC Irvine,Mechanical and Aerospace Engineering,Prospective students,Y,2:06,Prospective Students,35.61,8.8,2,1,2,0.0,0.0
https://engineering.uci.edu/dept/mae/undergraduate/educational-experience,UC Irvine,Mechanical and Aerospace Engineering,Prospective students,Y,2:06,Current Students,35.61,8.8,2,1,2,0.0,0.0
https://engineering.uci.edu/dept/mae/undergraduate/educational-experience,UC Irvine,Mechanical and Aerospace Engineering,Prospective students,Y,2:06,"©2025 Samueli School of EngineeringUniversity of California, Irvine",21.06,12.3,2,1,8,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Your future starts here!,92.8,1.3,1,1,4,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,"One of the leading schools of computing in the nation, ICS offers a broad range of undergraduate, graduate research, and graduate professional programs in Computer Science, Informatics, and Statistics with an emphasis on foundations, discovery, and experiential learning.",-0.94,22.8,18,1,38,0.0,0.08750000000000001
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Apply Now,77.91,2.9,1,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Welcome to ICS,93.81,0.9,0,1,3,0.4588,0.8
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Paying for School,93.81,0.9,1,1,3,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Student success starts here!,75.88,3.7,2,1,4,0.6114,0.375
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Undergraduate and graduate students enjoy limitless academic and extracurricular opportunities as part of the ICS community.,-12.45,19.0,8,1,16,0.7003,0.2
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Build Your Student Experience,33.58,9.6,2,1,4,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Pushing the boundaries of computing.,49.48,7.6,3,1,5,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,"Driven by curiosity and committed to positive change, our diverse community of faculty and students are pioneering computing technologies that are transforming our world.",13.28,17.4,11,1,24,0.6908,0.22727272727272727
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Explore Our Research,59.97,5.6,2,1,3,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Innovate. Collaborate. Stimulate.,-75.4,24.5,3,1,3,0.6249,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Get involved with the vibrant ICS community.  Check out our news and participate in our events.,71.82,5.2,4,2,16,0.5267,0.16666666666666666
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,See What's Happening,59.97,5.6,1,1,3,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Seminar Series,-6.7,14.7,2,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,"Connecting with industry, engaging the community.",-10.76,16.3,4,1,6,0.34,0.4
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,"From sponsoring capstone projects and becoming a corporate partner to supporting student scholarships and recruiting ICS students and alumni, your partnering opportunities are endless in ICS.",19.71,17.0,12,1,26,0.6705,0.14375
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Get Involved,77.91,2.9,1,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Undergraduate Admissions,-133.6,32.4,2,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Pioneer the Information Revolution,-51.03,21.4,3,1,4,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,"The Donald Bren School of Information and Computer Sciences (ICS) offers a broad range of undergraduate academic programs in virtually every area of computing that prepare students to pursue careers in industry, non-profits, or government or to continue their studies towards advanced graduate and/or professional degrees.",-0.6,24.8,21,1,46,0.25,0.1325
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,"Our undergraduate programs place an emphasis on fundamentals and prepare students for life-long learning, while promoting discovery and entrepreneurship through opportunities inside and outside the classroom. A set of foundational courses in mathematics and programming forms the common underpinnings of these programs, supplemented by general education courses from other academic disciplines. All undergraduate programs include a broad selection of upper-level electives across information and computer sciences and provide structured opportunities for experiential learning and engagement in research.",3.09,19.2,31,3,77,0.8658,-0.052083333333333336
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,"For more information regarding undergraduate admissions and to apply, please visit the following sites.",14.97,14.7,5,1,14,0.3182,0.25
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,First-Year Students,77.91,2.9,1,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Transfer Students,35.61,8.8,2,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,2nd Baccalaureate Degrees,9.21,12.7,2,1,3,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Undergraduate Programs,-91.3,26.5,2,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Explore our undergraduate majors and minors to find the right one for you!,66.74,7.2,4,1,13,0.0,0.3571428571428571
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Undergraduate Admissions,-133.6,32.4,2,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Learn about the application process through UCI's Office of Undergraduate Admissions.,34.93,11.1,3,1,11,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Financial Aid,35.61,8.8,1,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Explore scholarships and fellowships for undergraduate ICS students.,4.14,14.7,5,1,8,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Housing,36.62,8.4,1,1,1,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,On-campus residence halls and theme houses allow undergraduates to be part of a diverse student community.,29.86,13.1,7,1,16,0.2263,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Student Spotlights,35.61,8.8,2,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Veteran Chauncy Sapien Aims to Create Software for the Military,52.87,8.4,5,1,10,0.2732,-0.05
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Read Chauncy's story,93.81,0.9,0,1,3,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Taneisha Arora is a Rising Star in Statistics & Data Science,61.33,7.2,4,1,10,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Read Taneisha's story,93.81,0.9,0,1,3,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,CS Major Matt Sah Serves Up Aces On and Off the Court,101.6,2.1,0,1,12,0.0,0.0625
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Read Matt's story,93.81,0.9,0,1,3,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,"6210 Donald Bren HallIrvine, CA 92697-3425",90.77,2.1,2,1,6,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,(949) 824-7427,120.21,-3.1,0,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Footer Navigation,-49.0,20.6,2,1,2,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,© 2025 All Rights Reserved. UCI Donald Bren School of Information & Computer Sciences,56.93,6.8,5,2,12,0.0,0.0
https://ics.uci.edu/admissions-information-and-computer-science/admissions-process/,UC Irvine,Computer Science,Prospective students,Y,3:58,Accessibility Tools,-91.3,26.5,1,1,2,0.0,0.0
https://ics.uci.edu/academics/undergrad/,UC Irvine,Computer Science,Advising,Y,3:58,Your future starts here!,92.8,1.3,1,1,4,0.0,0.0
https://ics.uci.edu/academics/undergrad/,UC Irvine,Computer Science,Advising,Y,3:58,"One of the leading schools of computing in the nation, ICS offers a broad range of undergraduate, graduate research, and graduate professional programs in Computer Science, Informatics, and Statistics with an emphasis on foundations, discovery, and experiential learning.",-0.94,22.8,18,1,38,0.0,0.08750000000000001
https://ics.uci.edu/academics/undergrad/,UC Irvine,Computer Science,Advising,Y,3:58,Apply Now,77.91,2.9,1,1,2,0.0,0.0
https://ics.uci.edu/academics/undergrad/,UC Irvine,Computer Science,Advising,Y,3:58,Welcome to ICS,93.81,0.9,0,1,3,0.4588,0.8
https://ics.uci.edu/academics/undergrad/,UC Irvine,Computer Science,Advising,Y,3:58,Paying for School,93.81,0.9,1,1,3,0.0,0.0
https://ics.uci.edu/academics/undergrad/,UC Irvine,Computer Science,Advising,Y,3:58,Student success starts here!,75.88,3.7,2,1,4,0.6114,0.375
https://ics.uci.edu/academics/undergrad/,UC Irvine,Computer Science,Advising,Y,3:58,Undergraduate and graduate students enjoy limitless academic and extracurricular opportunities as part of the ICS community.,-12.45,19.0,8,1,16,0.7003,0.2
